name,age,experience,city,role,education,industry,salary_lpa
Employee_365,57,1,Bangalore,Software Developer,B.Tech,E-commerce,4.89
Employee_366,54,17,Mumbai,Data Scientist,MCA,IT MNC,18.08
Employee_367,51,21,Kolkata,DevOps Engineer,BCA,Fintech,13.52
Employee_368,44,6,Jaipur,Software Developer,B.Tech,IT Indian Company,5.24
Employee_369,31,22,Indore,Software Developer,B.Tech,IT Indian Company,10.64
Employee_370,26,24,Mumbai,QA Tester,PhD,E-commerce,20.3
Employee_371,57,5,Chennai,AI Engineer,Bachelor's,E-commerce,7.17
Employee_372,55,13,Nagpur,Data Scientist,B.Tech,IT MNC,9.5
Employee_373,52,7,Hyderabad,Data Analyst,12th/Diploma,Government,3.43
Employee_374,31,26,Delhi,Business Analyst,MCA,IT MNC,21.15
Employee_375,40,21,Jaipur,ML Engineer,MBA,Government,11.99
Employee_376,53,1,Nagpur,Product Manager,MBA,IT Indian Company,5.64
Employee_377,22,16,Pune,HR Manager,MCA,IT Indian Company,9.09
Employee_378,26,4,Lucknow,HR Manager,Bachelor's,IT Indian Company,2.95
Employee_379,25,13,Bangalore,Business Analyst,B.Tech,IT Indian Company,11.35
Employee_380,37,24,Hyderabad,Business Analyst,BCA,Startup,10.09
Employee_381,45,23,Chennai,QA Tester,M.Tech,IT MNC,16.07
Employee_382,37,19,Gurgaon,HR Manager,M.Tech,IT MNC,16.38
Employee_383,23,20,Kolkata,Data Analyst,12th/Diploma,IT Indian Company,8.0
Employee_384,49,20,Ahmedabad,ML Engineer,Bachelor's,Fintech,10.85
Employee_385,53,21,Hyderabad,HR Manager,M.Tech,IT Indian Company,11.11
Employee_386,48,2,Jaipur,ML Engineer,PhD,Healthcare,6.14
Employee_387,41,4,Jaipur,Product Manager,PhD,Manufacturing,7.07
Employee_388,45,15,Jaipur,QA Tester,B.Tech,Manufacturing,7.14
Employee_389,33,17,Bangalore,Business Analyst,MBA,E-commerce,14.81
Employee_390,56,25,Mumbai,HR Manager,BCA,Healthcare,9.24
Employee_391,54,16,Delhi,QA Tester,B.Tech,Fintech,12.71
Employee_392,54,10,Bhopal,Data Scientist,Bachelor's,E-commerce,7.71
Employee_393,33,16,Gurgaon,Software Developer,PhD,Manufacturing,10.97
Employee_394,24,15,Ahmedabad,HR Manager,BCA,Fintech,7.47
Employee_395,22,25,Jaipur,ML Engineer,M.Tech,E-commerce,19.76
Employee_396,54,22,Ahmedabad,Software Developer,,IT Indian Company,9.42
Employee_397,31,1,Indore,AI Engineer,BCA,Government,2.59
Employee_398,50,3,Pune,Business Analyst,BCA,IT Indian Company,4.16
Employee_399,34,20,Bangalore,HR Manager,PhD,Fintech,16.38
Employee_400,33,6,Chandigarh,HR Manager,M.Tech,E-commerce,5.99
Employee_401,52,1,Jaipur,DevOps Engineer,B.Tech,Startup,4.02
Employee_402,23,5,Pune,Software Developer,BCA,Fintech,5.44
Employee_403,56,16,Gurgaon,HR Manager,B.Tech,Government,6.64
Employee_404,44,6,Bhopal,Data Scientist,BCA,Fintech,5.04
Employee_405,38,24,Gurgaon,Product Manager,PhD,Government,24.38
Employee_406,47,4,Delhi,Software Developer,BCA,Healthcare,4.9
Employee_407,29,4,Chennai,Product Manager,Bachelor's,IT MNC,8.83
Employee_408,50,19,Delhi,Cloud Engineer,B.Tech,Fintech,14.28
Employee_409,47,15,Mumbai,ML Engineer,MBA,Startup,19.71
Employee_410,31,18,Ahmedabad,AI Engineer,PhD,IT Indian Company,16.1
Employee_411,47,8,Kolkata,DevOps Engineer,B.Tech,E-commerce,8.13
Employee_412,55,4,Gurgaon,Data Scientist,PhD,IT MNC,13.72
Employee_413,28,7,Kolkata,AI Engineer,MCA,E-commerce,10.82
Employee_414,25,8,Bangalore,DevOps Engineer,M.Tech,IT Indian Company,11.01
Employee_415,32,4,Nagpur,QA Tester,MBA,Fintech,4.51
Employee_416,50,9,Hyderabad,AI Engineer,Bachelor's,Healthcare,8.08
Employee_417,57,24,Indore,QA Tester,B.Tech,Startup,9.75
Employee_418,46,1,Jaipur,Business Analyst,Bachelor's,IT MNC,3.79
Employee_419,42,8,Bangalore,AI Engineer,MBA,Startup,12.6
Employee_420,57,10,Lucknow,Full Stack Developer,Bachelor's,Government,3.66
Employee_421,31,3,Indore,ML Engineer,Bachelor's,Manufacturing,3.23
Employee_422,30,21,Gurgaon,Data Analyst,12th/Diploma,Startup,10.81
Employee_423,45,21,Pune,DevOps Engineer,B.Tech,Startup,15.39
Employee_424,56,21,Ahmedabad,Data Scientist,Bachelor's,Startup,12.61
Employee_425,56,1,Kolkata,Software Developer,12th/Diploma,IT Indian Company,3.24
Employee_426,57,22,Bhopal,Business Analyst,12th/Diploma,Startup,8.79
Employee_427,39,5,Delhi,Business Analyst,PhD,Healthcare,8.03
Employee_428,53,26,Hyderabad,AI Engineer,BCA,Startup,14.21
Employee_429,45,13,Chennai,AI Engineer,BCA,IT Indian Company,9.75
Employee_430,44,0,Bangalore,DevOps Engineer,M.Tech,Government,4.3
Employee_431,53,17,Nagpur,QA Tester,MBA,E-commerce,9.64
Employee_432,33,6,Chennai,Cloud Engineer,B.Tech,IT Indian Company,7.44
Employee_433,34,0,Indore,Data Analyst,BCA,Manufacturing,2.5
Employee_434,44,0,Chandigarh,AI Engineer,MBA,Manufacturing,4.72
Employee_435,46,0,Lucknow,HR Manager,B.Tech,Healthcare,2.52
Employee_436,56,23,Kolkata,Full Stack Developer,MBA,Government,9.34
Employee_437,51,3,Kolkata,Product Manager,M.Tech,Healthcare,6.7
Employee_438,38,3,Jaipur,Full Stack Developer,M.Tech,Fintech,6.51
Employee_439,41,17,Pune,Data Analyst,12th/Diploma,IT Indian Company,7.88
Employee_440,46,26,Chandigarh,Business Analyst,12th/Diploma,E-commerce,9.54
Employee_441,43,10,Pune,HR Manager,B.Tech,Fintech,7.28
Employee_442,34,26,Mumbai,Business Analyst,MBA,Fintech,18.99
Employee_443,40,0,Delhi,Business Analyst,MBA,IT MNC,5.29
Employee_444,57,27,Gurgaon,Full Stack Developer,BCA,Startup,12.3
Employee_445,33,9,Gurgaon,Product Manager,BCA,Fintech,11.47
Employee_446,40,8,Kolkata,Software Developer,B.Tech,Fintech,7.15
Employee_447,33,22,Bhopal,ML Engineer,MCA,Healthcare,13.94
Employee_448,30,3,Bangalore,Software Developer,BCA,E-commerce,5.65
Employee_449,28,27,Ahmedabad,ML Engineer,Bachelor's,Fintech,13.11
Employee_450,49,5,Bhopal,Cloud Engineer,BCA,Government,3.16
Employee_451,35,15,Gurgaon,Cloud Engineer,MCA,Manufacturing,11.4
Employee_452,52,1,Lucknow,QA Tester,MBA,E-commerce,3.83
Employee_453,40,22,Chandigarh,Cloud Engineer,12th/Diploma,Startup,10.31
Employee_454,37,17,Indore,Full Stack Developer,PhD,Manufacturing,11.41
Employee_455,26,9,Lucknow,Cloud Engineer,PhD,Healthcare,8.47
Employee_456,56,23,Lucknow,Business Analyst,12th/Diploma,Government,5.39
Employee_457,33,23,Gurgaon,ML Engineer,MBA,Manufacturing,14.94
Employee_458,46,16,Bangalore,Software Developer,12th/Diploma,IT MNC,10.48
Employee_459,42,12,Delhi,DevOps Engineer,BCA,IT MNC,11.13
Employee_460,57,23,Hyderabad,AI Engineer,M.Tech,Startup,27.41
Employee_461,44,17,Pune,ML Engineer,12th/Diploma,Startup,8.88
Employee_462,37,21,Jaipur,Software Developer,M.Tech,Manufacturing,10.5
Employee_463,35,12,Jaipur,Software Developer,MCA,Healthcare,7.04
Employee_464,52,16,Jaipur,AI Engineer,M.Tech,Government,10.73
Employee_465,26,4,Lucknow,HR Manager,MCA,Healthcare,3.67
Employee_466,56,10,Bangalore,Business Analyst,BCA,Government,6.69
Employee_467,44,6,Chandigarh,DevOps Engineer,MBA,IT Indian Company,7.1
Employee_468,50,9,Jaipur,HR Manager,Bachelor's,Fintech,5.49
Employee_469,32,16,Indore,HR Manager,BCA,Fintech,6.27
Employee_470,39,14,Kolkata,Software Developer,12th/Diploma,,5.01
Employee_471,33,17,Mumbai,Product Manager,BCA,Fintech,15.44
Employee_472,30,22,Indore,Data Scientist,PhD,E-commerce,15.51
Employee_473,31,21,Lucknow,ML Engineer,PhD,IT Indian Company,16.71
Employee_474,38,18,Bangalore,Full Stack Developer,MCA,Manufacturing,12.5
Employee_475,28,25,Bangalore,Business Analyst,BCA,Fintech,13.1
Employee_476,34,1,Chandigarh,HR Manager,BCA,E-commerce,3.01
Employee_477,30,25,Pune,Cloud Engineer,Bachelor's,Government,8.48
Employee_478,48,3,Jaipur,Full Stack Developer,MCA,Government,3.44
Employee_479,23,2,Chennai,Data Analyst,B.Tech,E-commerce,4.92
Employee_480,26,6,Hyderabad,Business Analyst,B.Tech,IT MNC,9.09
Employee_481,50,23,Lucknow,Product Manager,MCA,E-commerce,14.78
Employee_482,40,17,Mumbai,Full Stack Developer,B.Tech,Startup,14.26
Employee_483,29,9,Bangalore,AI Engineer,12th/Diploma,Healthcare,6.05
Employee_484,22,6,Mumbai,Business Analyst,B.Tech,E-commerce,7.98
Employee_485,43,7,Bangalore,Data Scientist,PhD,Startup,11.65
Employee_486,38,5,Delhi,DevOps Engineer,12th/Diploma,Startup,4.82
Employee_487,28,21,Pune,AI Engineer,MCA,IT MNC,26.3
Employee_488,46,25,Indore,HR Manager,B.Tech,Manufacturing,6.27
Employee_489,25,0,Kolkata,Product Manager,B.Tech,IT MNC,5.92
Employee_490,57,3,Delhi,Product Manager,MBA,Government,5.84
Employee_491,27,13,Ahmedabad,HR Manager,M.Tech,Government,6.4
Employee_492,52,16,Jaipur,Data Scientist,12th/Diploma,E-commerce,8.75
Employee_493,40,19,Ahmedabad,Software Developer,12th/Diploma,IT MNC,9.31
Employee_494,48,17,Hyderabad,Full Stack Developer,BCA,IT MNC,14.46
Employee_495,31,10,Chennai,Cloud Engineer,Bachelor's,Manufacturing,5.92
Employee_496,47,20,Kolkata,HR Manager,PhD,Healthcare,12.54
Employee_497,40,25,Delhi,Cloud Engineer,B.Tech,Fintech,20.34
Employee_498,24,13,Mumbai,Full Stack Developer,MBA,Government,9.76
Employee_499,34,8,Mumbai,Data Scientist,Bachelor's,E-commerce,7.85
Employee_500,49,26,Hyderabad,Software Developer,M.Tech,Government,10.3
Employee_501,41,14,Nagpur,DevOps Engineer,M.Tech,Manufacturing,8.87
Employee_502,49,11,Bangalore,Data Scientist,PhD,E-commerce,15.19
Employee_503,29,9,Nagpur,QA Tester,MBA,Government,3.98
Employee_504,22,18,Mumbai,Cloud Engineer,Bachelor's,E-commerce,14.3
Employee_505,24,23,Indore,Product Manager,,IT MNC,22.64
Employee_506,34,18,Jaipur,Business Analyst,PhD,Healthcare,15.42
Employee_507,49,5,Chennai,Product Manager,PhD,IT MNC,12.28
Employee_508,46,19,Nagpur,Data Analyst,PhD,Startup,12.38
Employee_509,54,23,Nagpur,ML Engineer,B.Tech,IT Indian Company,13.01
Employee_510,27,26,Pune,AI Engineer,M.Tech,IT Indian Company,20.29
Employee_511,53,5,Jaipur,AI Engineer,PhD,Manufacturing,7.32
Employee_512,42,7,Chennai,HR Manager,MBA,IT Indian Company,6.11
Employee_513,37,0,Bhopal,Cloud Engineer,12th/Diploma,Manufacturing,2.73
Employee_514,42,21,Lucknow,AI Engineer,BCA,Fintech,15.35
Employee_515,32,16,Hyderabad,AI Engineer,MBA,IT MNC,22.72
Employee_516,57,16,Nagpur,Data Scientist,MCA,Government,7.21
Employee_517,56,23,Jaipur,DevOps Engineer,M.Tech,Startup,15.32
Employee_518,40,14,Pune,Cloud Engineer,PhD,Startup,16.07
Employee_519,41,6,Pune,Data Analyst,M.Tech,IT Indian Company,8.18
Employee_520,39,18,Lucknow,DevOps Engineer,PhD,Healthcare,14.57
Employee_521,35,21,Gurgaon,Data Analyst,B.Tech,Fintech,14.67
Employee_522,36,24,Indore,Cloud Engineer,B.Tech,Manufacturing,9.62
Employee_523,52,22,Chandigarh,Software Developer,MCA,Fintech,11.84
Employee_524,22,27,Bangalore,Software Developer,M.Tech,IT Indian Company,19.6
Employee_525,24,2,Hyderabad,AI Engineer,PhD,Manufacturing,7.49
Employee_526,37,21,Lucknow,HR Manager,Bachelor's,Manufacturing,5.57
Employee_527,44,10,Jaipur,Product Manager,BCA,IT Indian Company,8.2
Employee_528,32,19,Indore,Business Analyst,Bachelor's,Government,6.06
Employee_529,33,18,Kolkata,Data Scientist,MCA,IT MNC,15.57
Employee_530,31,8,Kolkata,AI Engineer,MCA,Healthcare,9.48
Employee_531,53,9,Hyderabad,Business Analyst,,Fintech,7.88
Employee_532,37,1,Chandigarh,ML Engineer,MCA,Startup,4.8
Employee_533,29,0,Jaipur,Business Analyst,MCA,IT Indian Company,3.31
Employee_534,33,15,Delhi,Software Developer,M.Tech,IT MNC,17.43
Employee_535,45,17,Delhi,AI Engineer,MBA,Startup,18.98
Employee_536,49,22,Bangalore,Product Manager,PhD,Government,18.99
Employee_537,29,25,Jaipur,Business Analyst,M.Tech,Fintech,14.61
Employee_538,49,16,Pune,Data Analyst,BCA,IT Indian Company,9.06
Employee_539,57,5,Mumbai,QA Tester,B.Tech,Manufacturing,4.77
Employee_540,47,13,Kolkata,Data Analyst,Bachelor's,Government,5.47
Employee_541,29,22,Chandigarh,Full Stack Developer,B.Tech,Government,6.9
Employee_542,49,24,Jaipur,Data Scientist,B.Tech,Healthcare,12.65
Employee_543,49,14,Jaipur,HR Manager,MBA,IT Indian Company,6.92
Employee_544,57,13,Mumbai,Data Analyst,Bachelor's,Government,7.59
Employee_545,48,23,Mumbai,Business Analyst,B.Tech,Healthcare,15.07
Employee_546,38,21,Indore,Full Stack Developer,PhD,IT MNC,19.85
Employee_547,30,2,Chennai,Software Developer,BCA,IT MNC,3.65
Employee_548,54,23,Lucknow,Data Analyst,Bachelor's,Government,6.58
Employee_549,41,22,Gurgaon,HR Manager,12th/Diploma,Fintech,9.33
Employee_550,34,18,Indore,AI Engineer,MBA,Healthcare,13.72
Employee_551,49,24,Bangalore,Product Manager,PhD,IT Indian Company,29.2
Employee_552,50,11,Kolkata,QA Tester,B.Tech,IT MNC,9.39
Employee_553,34,1,Mumbai,ML Engineer,PhD,IT Indian Company,6.11
Employee_554,56,2,Bhopal,Data Analyst,PhD,,5.24
Employee_555,27,17,Delhi,ML Engineer,MCA,Healthcare,15.17
Employee_556,39,0,Hyderabad,ML Engineer,Bachelor's,IT Indian Company,4.52
Employee_557,26,19,Bhopal,ML Engineer,12th/Diploma,Startup,9.29
Employee_558,46,20,Delhi,Business Analyst,MCA,IT Indian Company,14.93
Employee_559,23,5,Chennai,Business Analyst,PhD,E-commerce,7.86
Employee_560,31,4,Chennai,DevOps Engineer,12th/Diploma,E-commerce,4.33
Employee_561,51,0,Bhopal,ML Engineer,PhD,Manufacturing,3.99
Employee_562,26,18,Mumbai,DevOps Engineer,B.Tech,Fintech,14.17
Employee_563,54,0,Indore,Product Manager,PhD,Fintech,5.7
Employee_564,22,26,Indore,ML Engineer,MCA,Fintech,14.22
Employee_565,39,20,Chennai,Full Stack Developer,B.Tech,Startup,12.93
Employee_566,53,20,Lucknow,ML Engineer,MCA,Healthcare,12.93
Employee_567,32,15,Pune,Cloud Engineer,Bachelor's,Startup,8.98
Employee_568,42,11,Ahmedabad,Business Analyst,PhD,Manufacturing,6.74
Employee_569,47,26,Jaipur,Data Scientist,M.Tech,IT Indian Company,15.42
Employee_570,46,21,Indore,Full Stack Developer,BCA,Government,7.89
Employee_571,43,7,Jaipur,HR Manager,M.Tech,IT MNC,7.34
Employee_572,48,25,Mumbai,Data Analyst,BCA,Healthcare,12.97
Employee_573,34,15,Chennai,Product Manager,M.Tech,E-commerce,17.47
Employee_574,54,27,Hyderabad,Product Manager,12th/Diploma,E-commerce,13.83
Employee_575,55,0,Indore,Cloud Engineer,MBA,Manufacturing,2.92
Employee_576,56,3,Pune,Cloud Engineer,MCA,Government,4.54
Employee_577,22,9,Bangalore,Cloud Engineer,B.Tech,E-commerce,10.2
Employee_578,42,10,Chennai,Cloud Engineer,MBA,Manufacturing,9.77
Employee_579,27,16,Pune,Cloud Engineer,Bachelor's,IT Indian Company,10.01
Employee_580,49,24,Gurgaon,Software Developer,Bachelor's,IT Indian Company,12.88
Employee_581,38,26,Bangalore,AI Engineer,Bachelor's,Fintech,20.69
Employee_582,26,22,Jaipur,Business Analyst,BCA,IT MNC,11.42
Employee_583,52,6,Gurgaon,Product Manager,B.Tech,Fintech,10.58
Employee_584,26,11,Mumbai,Cloud Engineer,Bachelor's,IT Indian Company,10.43
Employee_585,24,20,Kolkata,Data Analyst,Bachelor's,Startup,10.24
Employee_586,44,6,Mumbai,QA Tester,M.Tech,Fintech,8.85
Employee_587,31,11,Hyderabad,Software Developer,12th/Diploma,Healthcare,6.15
Employee_588,31,14,Lucknow,Full Stack Developer,MCA,IT Indian Company,9.29
Employee_589,40,1,Pune,QA Tester,MCA,IT Indian Company,4.19
Employee_590,38,13,Lucknow,Full Stack Developer,PhD,Government,8.17
Employee_591,42,12,Indore,DevOps Engineer,MCA,Government,6.22
Employee_592,35,3,Kolkata,Business Analyst,MBA,Startup,5.07
Employee_593,30,13,Lucknow,AI Engineer,M.Tech,Startup,10.03
Employee_594,22,13,Bangalore,QA Tester,M.Tech,Startup,11.29
Employee_595,34,15,Bangalore,Full Stack Developer,12th/Diploma,Government,6.84
Employee_596,25,6,Chandigarh,Cloud Engineer,BCA,IT MNC,6.85
Employee_597,22,18,Gurgaon,Product Manager,MBA,Healthcare,19.7
Employee_598,53,1,Hyderabad,DevOps Engineer,12th/Diploma,IT Indian Company,3.42
Employee_599,55,9,Indore,Data Scientist,Bachelor's,Startup,8.13
Employee_600,49,17,Nagpur,Software Developer,B.Tech,IT MNC,12.61
Employee_601,52,16,Indore,Data Scientist,MBA,E-commerce,10.87
Employee_602,29,4,Jaipur,Data Scientist,MBA,Healthcare,6.73
Employee_603,47,11,Lucknow,Cloud Engineer,Bachelor's,Manufacturing,6.0
Employee_604,55,5,Bhopal,Data Scientist,Bachelor's,Manufacturing,3.12
Employee_605,24,21,Chennai,Data Scientist,B.Tech,Government,11.07
Employee_606,33,8,Chennai,Full Stack Developer,MCA,E-commerce,8.95
Employee_607,22,19,Kolkata,Business Analyst,MBA,E-commerce,13.58
Employee_608,26,0,Nagpur,HR Manager,12th/Diploma,IT Indian Company,2.5
Employee_609,51,21,Hyderabad,DevOps Engineer,BCA,IT MNC,16.06
Employee_610,51,14,Hyderabad,Data Scientist,Bachelor's,IT MNC,13.78
Employee_611,38,20,Bangalore,QA Tester,Bachelor's,E-commerce,12.89
Employee_612,44,25,Bhopal,AI Engineer,BCA,Healthcare,11.77
Employee_613,36,5,Jaipur,Data Analyst,12th/Diploma,Fintech,4.66
Employee_614,42,18,Pune,DevOps Engineer,PhD,E-commerce,16.08
Employee_615,35,17,Jaipur,AI Engineer,Bachelor's,IT Indian Company,12.23
Employee_616,23,5,Delhi,Data Analyst,BCA,E-commerce,6.3
Employee_617,32,12,Hyderabad,Data Scientist,M.Tech,Healthcare,12.03
Employee_618,55,0,Mumbai,HR Manager,Bachelor's,Healthcare,2.93
Employee_619,55,22,Ahmedabad,ML Engineer,MCA,E-commerce,15.55
Employee_620,39,22,Hyderabad,Product Manager,MCA,IT MNC,25.29
Employee_621,51,25,Nagpur,AI Engineer,Bachelor's,E-commerce,12.51
Employee_622,36,12,Indore,Data Scientist,M.Tech,Startup,9.94
Employee_623,48,6,Indore,QA Tester,Bachelor's,Startup,3.91
Employee_624,55,14,Indore,QA Tester,PhD,Fintech,9.43
Employee_625,54,11,Nagpur,DevOps Engineer,PhD,IT Indian Company,9.09
Employee_626,45,26,Bhopal,Full Stack Developer,MCA,Government,7.86
Employee_627,36,25,Kolkata,Data Scientist,PhD,IT Indian Company,17.91
Employee_628,51,0,Lucknow,ML Engineer,M.Tech,Manufacturing,3.76
Employee_629,38,14,Mumbai,Data Scientist,PhD,IT MNC,23.2
Employee_630,26,3,Kolkata,Data Scientist,Bachelor's,Government,3.92
Employee_631,50,12,Gurgaon,QA Tester,M.Tech,IT Indian Company,10.76
Employee_632,25,22,Ahmedabad,Product Manager,12th/Diploma,Fintech,13.27
Employee_633,31,26,Ahmedabad,QA Tester,12th/Diploma,Startup,7.76
Employee_634,38,24,Nagpur,Full Stack Developer,B.Tech,IT MNC,12.17
Employee_635,31,4,Bangalore,AI Engineer,12th/Diploma,Healthcare,5.43
Employee_636,38,1,Indore,Cloud Engineer,MBA,Startup,5.57
Employee_637,41,22,Hyderabad,Cloud Engineer,M.Tech,Fintech,19.6
Employee_638,45,25,Indore,QA Tester,MBA,IT MNC,15.81
Employee_639,26,0,Bangalore,DevOps Engineer,MBA,Government,4.21
Employee_640,55,15,Chennai,HR Manager,Bachelor's,E-commerce,5.77
Employee_641,27,22,Kolkata,QA Tester,Bachelor's,IT Indian Company,8.23
Employee_642,23,5,Delhi,Data Scientist,BCA,Fintech,8.23
Employee_643,34,22,Delhi,DevOps Engineer,M.Tech,IT MNC,27.61
Employee_644,32,15,Chennai,HR Manager,MBA,Startup,8.21
Employee_645,44,13,Gurgaon,AI Engineer,MBA,IT MNC,21.34
Employee_646,37,25,Delhi,QA Tester,12th/Diploma,E-commerce,10.15
Employee_647,52,2,Nagpur,AI Engineer,MCA,Fintech,6.74
Employee_648,32,14,Kolkata,Full Stack Developer,M.Tech,IT MNC,10.24
Employee_649,37,2,Delhi,Cloud Engineer,MCA,Healthcare,6.88
Employee_650,29,22,Indore,Cloud Engineer,M.Tech,Fintech,16.77
Employee_651,25,1,Bhopal,QA Tester,M.Tech,Fintech,4.21
Employee_652,25,0,Chennai,DevOps Engineer,B.Tech,Startup,4.69
Employee_653,46,8,Mumbai,QA Tester,BCA,Government,3.66
Employee_654,24,8,Lucknow,Product Manager,MCA,Manufacturing,7.88
Employee_655,53,22,Lucknow,Cloud Engineer,B.Tech,IT Indian Company,14.57
Employee_656,24,6,Bangalore,Product Manager,12th/Diploma,Manufacturing,5.09
Employee_657,48,2,Chandigarh,Product Manager,BCA,Government,3.46
Employee_658,50,25,Pune,AI Engineer,BCA,Healthcare,13.71
Employee_659,53,17,Kolkata,Full Stack Developer,MBA,E-commerce,13.45
Employee_660,40,10,Bangalore,Business Analyst,M.Tech,IT MNC,15.09
Employee_661,42,6,Indore,DevOps Engineer,PhD,Manufacturing,5.83
Employee_662,26,8,Ahmedabad,Data Analyst,M.Tech,IT Indian Company,7.51
Employee_663,39,0,Chandigarh,DevOps Engineer,Bachelor's,Government,2.67
Employee_664,49,13,Jaipur,Product Manager,M.Tech,Startup,14.0
Employee_665,43,19,Nagpur,HR Manager,M.Tech,IT Indian Company,9.43
Employee_666,42,5,Delhi,HR Manager,M.Tech,Fintech,6.64
Employee_667,27,6,Delhi,Full Stack Developer,MBA,Fintech,10.66
Employee_668,22,9,Gurgaon,AI Engineer,12th/Diploma,E-commerce,8.23
Employee_669,26,6,Lucknow,AI Engineer,M.Tech,Healthcare,6.12
Employee_670,33,25,Nagpur,Product Manager,PhD,IT MNC,24.46
Employee_671,47,1,Bangalore,Product Manager,MBA,IT MNC,10.7
Employee_672,55,3,Jaipur,ML Engineer,PhD,Startup,7.42
Employee_673,35,20,Lucknow,ML Engineer,BCA,E-commerce,9.13
Employee_674,47,27,Delhi,Product Manager,MBA,IT MNC,24.77
Employee_675,48,16,Indore,Cloud Engineer,M.Tech,Healthcare,10.75
Employee_676,30,0,Ahmedabad,DevOps Engineer,B.Tech,Government,2.65
Employee_677,47,9,Gurgaon,Cloud Engineer,MBA,Fintech,13.13
Employee_678,43,18,Bangalore,AI Engineer,MCA,Government,14.88
Employee_679,51,14,Gurgaon,Data Analyst,,Government,5.54
Employee_680,38,9,Indore,DevOps Engineer,,E-commerce,4.48
Employee_681,47,18,Bangalore,Cloud Engineer,BCA,IT Indian Company,14.77
Employee_682,57,11,Hyderabad,Cloud Engineer,MBA,Manufacturing,10.12
Employee_683,22,23,Hyderabad,Software Developer,PhD,Manufacturing,15.21
Employee_684,29,15,Bhopal,DevOps Engineer,PhD,E-commerce,13.3
Employee_685,56,8,Lucknow,Data Analyst,BCA,Government,4.33
Employee_686,36,14,Chennai,Full Stack Developer,BCA,E-commerce,8.81
Employee_687,43,26,Bhopal,Full Stack Developer,B.Tech,Healthcare,10.76
Employee_688,35,27,Kolkata,Cloud Engineer,Bachelor's,Healthcare,11.24
Employee_689,47,16,Gurgaon,Product Manager,BCA,IT MNC,18.39
Employee_690,49,13,Chennai,Data Analyst,Bachelor's,Manufacturing,5.55
Employee_691,44,26,Gurgaon,Data Analyst,PhD,Startup,20.24
Employee_692,35,17,Delhi,AI Engineer,Bachelor's,Startup,13.83
Employee_693,45,25,Nagpur,QA Tester,12th/Diploma,Government,5.62
Employee_694,23,1,Pune,HR Manager,PhD,Healthcare,4.42
Employee_695,47,3,Gurgaon,Software Developer,MCA,IT MNC,8.34
Employee_696,35,17,Bhopal,AI Engineer,PhD,IT MNC,16.26
Employee_697,28,6,Delhi,Business Analyst,MCA,IT MNC,8.9
Employee_698,24,12,Nagpur,Data Analyst,MBA,Government,6.51
